chain,category_clean,item_name,serve_size,serve_size_unit,nutrition_indicator,value_per_serving
McDondalds,beverage,Vanilla Shake (Small),"340,96",ml,calories_kcal,530
McDondalds,beverage,Vanilla Shake (Small),"340,96",ml,total_fat_g,15
McDondalds,beverage,Vanilla Shake (Small),"340,96",ml,saturated_fat_g,10
McDondalds,beverage,Vanilla Shake (Small),"340,96",ml,trans_fat_g,1
McDondalds,beverage,Vanilla Shake (Small),"340,96",ml,cholesterol_mg,60
McDondalds,beverage,Vanilla Shake (Small),"340,96",ml,sodium_mg,160
McDondalds,beverage,Vanilla Shake (Small),"340,96",ml,carbohydrates_g,86
McDondalds,beverage,Vanilla Shake (Small),"340,96",ml,dietary_fiber_g,0
McDondalds,beverage,Vanilla Shake (Small),"340,96",ml,sugars_g,63
McDondalds,beverage,Vanilla Shake (Small),"340,96",ml,protein_g,11
McDondalds,beverage,Vanilla Shake (Medium),"454,61",ml,calories_kcal,660
McDondalds,beverage,Vanilla Shake (Medium),"454,61",ml,total_fat_g,19
McDondalds,beverage,Vanilla Shake (Medium),"454,61",ml,saturated_fat_g,12
McDondalds,beverage,Vanilla Shake (Medium),"454,61",ml,trans_fat_g,1
McDondalds,beverage,Vanilla Shake (Medium),"454,61",ml,cholesterol_mg,75
